Číslo přejezdu železniční	Název definičního úseku 	Žkm přejezdu	Přejezd s trolejovým vedením	Třída pozemní komunikace	Číslo pozemní komunikace	Místní název přejezdu	Zeměpisná šířka	Zeměpisná délka
P6318	VÚ Dolina - Sudoměřice u Bechyně	17,918	Ano	II.	137		49° 18' 02.36106'' N	14° 32' 40.78342'' E	49.30066	14.54466
P6319	VÚ Dolina - Sudoměřice u Bechyně	18,05	Ano	O			49° 17' 58.40788'' N	14° 32' 38.20812'' E	49.29956	14.54395
P6320	Sudoměřice u Bechyně - Bechyně nákladiště	18,851	Ano	O		za žst.Sudoměřice	49° 17' 37.71287'' N	14° 32' 20.03204'' E	49.29381	14.53890
P6321	Sudoměřice u Bechyně - Bechyně nákladiště	19,628	Ano	O			49° 17' 30.02609'' N	14° 31' 46.51715'' E	49.29167	14.52959
P6322	Sudoměřice u Bechyně - Bechyně nákladiště	20,18	Ano	III.	1355		49° 17' 29.39235'' N	14° 31' 20.32637'' E	49.29150	14.52231
P6323	Sudoměřice u Bechyně - Bechyně nákladiště	20,942	Ano	MK		zast.Bežerovice	49° 17' 32.09438'' N	14° 30' 42.10153'' E	49.29225	14.51169
P6324	Sudoměřice u Bechyně - Bechyně nákladiště	21,987	Ano	O			49° 17' 44.41020'' N	14° 29' 57.42221'' E	49.29567	14.49928
P6325	Sudoměřice u Bechyně - Bechyně nákladiště	22,102	Ano	O			49° 17' 43.69083'' N	14° 29' 51.92752'' E	49.29547	14.49776
P6326	Sudoměřice u Bechyně - Bechyně nákladiště	22,435	Ano	O			49° 17' 41.52650'' N	14° 29' 35.74464'' E	49.29487	14.49326
P6327	Sudoměřice u Bechyně - Bechyně nákladiště	22,786	Ano	O			49° 17' 37.97502'' N	14° 29' 19.40232'' E	49.29388	14.48872
P6328	Sudoměřice u Bechyně - Bechyně nákladiště	23,208	Ano	O			49° 17' 34.91194'' N	14° 28' 59.76143'' E	49.29303	14.48327
P6329	Bechyně nákladiště - Bechyně	23,515	Ano	II.	122	most-souběh se st.sil.	49° 17' 52.47036'' N	14° 28' 45.29886'' E	49.29791	14.47925
P6330	Horní Cerekev - Dobrá Voda u Pelhř.	1,54	Ne	O			49° 18' 42.97033'' N	15° 18' 56.92405'' E	49.31194	15.31581
P6331	Horní Cerekev - Dobrá Voda u Pelhř.	2,651	Ne	II.	639	zast.Hříběcí	49° 19' 13.92399'' N	15° 18' 33.36377'' E	49.32053	15.30927
P6332	Horní Cerekev - Dobrá Voda u Pelhř.	4,328	Ne	O			49° 19' 46.20964'' N	15° 17' 52.26633'' E	49.32950	15.29785
P6333	Horní Cerekev - Dobrá Voda u Pelhř.	4,731	Ne	O		hláska Rybník	49° 19' 50.91006'' N	15° 17' 32.84088'' E	49.33081	15.29246
P6334	Horní Cerekev - Dobrá Voda u Pelhř.	5,533	Ne	O			49° 20' 00.71786'' N	15° 17' 00.94756'' E	49.33353	15.28360
P6335	Horní Cerekev - Dobrá Voda u Pelhř.	6,407	Ne	MK		zastávka Nová Buková	49° 20' 27.88700'' N	15° 17' 11.54103'' E	49.34108	15.28654
P6336	Horní Cerekev - Dobrá Voda u Pelhř.	7,334	Ne	O			49° 20' 55.42274'' N	15° 16' 56.44712'' E	49.34873	15.28235
P6337	Horní Cerekev - Dobrá Voda u Pelhř.	7,68	Ne	O			49° 21' 06.07641'' N	15° 16' 51.89618'' E	49.35169	15.28108
P6338	Dobrá Voda u Pelhřimova - Pelhřimov	8,629	Ne	MK		za žst.Dobrá Voda	49° 21' 29.55099'' N	15° 16' 23.14314'' E	49.35821	15.27310
P6339	Dobrá Voda u Pelhřimova - Pelhřimov	9,027	Ne	MK			49° 21' 41.67660'' N	15° 16' 22.60130'' E	49.36158	15.27294
P6340	Dobrá Voda u Pelhřimova - Pelhřimov	9,713	Ne	II.	112		49° 22' 02.75354'' N	15° 16' 30.12393'' E	49.36743	15.27503
P6341	Dobrá Voda u Pelhřimova - Pelhřimov	10,237	Ne	O			49° 22' 18.51033'' N	15° 16' 19.78784'' E	49.37181	15.27216
P6342	Dobrá Voda u Pelhřimova - Pelhřimov	11,007	Ne	O			49° 22' 37.06948'' N	15° 15' 58.31470'' E	49.37696	15.26620
P6343	Dobrá Voda u Pelhřimova - Pelhřimov	11,35	Ne	O			49° 22' 37.84376'' N	15° 15' 41.57437'' E	49.37718	15.26155
P6344	Dobrá Voda u Pelhřimova - Pelhřimov	11,657	Ne	MK		zast.Zajíčkov	49° 22' 45.96056'' N	15° 15' 33.95839'' E	49.37943	15.25943
P6345	Dobrá Voda u Pelhřimova - Pelhřimov	12,132	Ne	O			49° 22' 58.06824'' N	15° 15' 21.32165'' E	49.38280	15.25592
P6346	Dobrá Voda u Pelhřimova - Pelhřimov	13,757	Ne	O		býv.hláska Pavlov	49° 23' 35.10871'' N	15° 14' 48.96043'' E	49.39309	15.24693
P6347	Dobrá Voda u Pelhřimova - Pelhřimov	14,064	Ne	O			49° 23' 40.33331'' N	15° 14' 36.75051'' E	49.39454	15.24354
P6348	Dobrá Voda u Pelhřimova - Pelhřimov	14,779	Ne	O			49° 23' 33.10054'' N	15° 14' 06.45820'' E	49.39253	15.23513
P6349	Dobrá Voda u Pelhřimova - Pelhřimov	15,189	Ne	II.	112	zast.Rynárec	49° 23' 41.94676'' N	15° 13' 51.49466'' E	49.39499	15.23097
P6350	Dobrá Voda u Pelhřimova - Pelhřimov	15,349	Ne	III.	11249		49° 23' 46.68509'' N	15° 13' 48.02567'' E	49.39630	15.23001
P6351	Dobrá Voda u Pelhřimova - Pelhřimov	16,251	Ne	O		AGROALFA	49° 24' 15.58870'' N	15° 13' 42.41660'' E	49.40433	15.22845
P6352	žst. Pelhřimov	16,683	Ne	O			49° 24' 29.41722'' N	15° 13' 38.78223'' E	49.40817	15.22744
P6353	Pelhřimov - Nová Cerekev	18,441	Ne	C		k Agrostroji	49° 25' 21.67517'' N	15° 13' 23.98232'' E	49.42269	15.22333
P6354	Pelhřimov - Nová Cerekev	19,045	Ne	C		u Hasičárny	49° 25' 28.50818'' N	15° 13' 02.04487'' E	49.42459	15.21723
P6355	Pelhřimov - Nová Cerekev	19,887	Ne	MK			49° 25' 22.06633'' N	15° 12' 27.58082'' E	49.42280	15.20766
P6356	Pelhřimov - Nová Cerekev	20,058	Ne	O		"\""U Stráže\"""	49° 25' 23.81487'' N	15° 12' 19.53688'' E	49.42328	15.20543
P6357	Pelhřimov - Nová Cerekev	23,205	Ne	O			49° 24' 53.74221'' N	15° 10' 36.65337'' E	49.41493	15.17685
P6359	Pelhřimov - Nová Cerekev	25,004	Ne	III.	3414	zast.Vlásenice	49° 24' 57.18287'' N	15° 09' 28.55526'' E	49.41588	15.15793
P6360	Pelhřimov - Nová Cerekev	26,86	Ne	O			49° 25' 18.33807'' N	15° 08' 17.38027'' E	49.42176	15.13816
P6361	Pelhřimov - Nová Cerekev	27,396	Ne	O			49° 25' 30.57749'' N	15° 07' 58.62035'' E	49.42516	15.13295
P6362	Pelhřimov - Nová Cerekev	27,784	Ne	III.	1928		49° 25' 37.00655'' N	15° 07' 42.19891'' E	49.42695	15.12839
P6363	Nová Cerekev - Pacov	28,82	Ne	III.	1926	za žst.Nová Cerekev	49° 25' 29.07140'' N	15° 06' 57.22608'' E	49.42474	15.11590
P6364	Nová Cerekev - Pacov	29,59	Ne	O			49° 25' 17.67612'' N	15° 06' 24.39416'' E	49.42158	15.10678
P6365	Nová Cerekev - Pacov	31,36	Ne	III.	12819		49° 25' 28.24988'' N	15° 05' 00.25771'' E	49.42451	15.08340
P6366	Nová Cerekev - Pacov	31,974	Ne	C		zast.Leskovice	49° 25' 45.57755'' N	15° 04' 47.38295'' E	49.42933	15.07983
P6367	Nová Cerekev - Pacov	33,16	Ne	III.	1296	"\""u Cimbůrků\"" \""na 33\"""	49° 26' 11.40524'' N	15° 04' 04.75049'' E	49.43650	15.06799
P6368	Nová Cerekev - Pacov	33,807	Ne	III.	12911	"\""plechový sedlák\"""	49° 26' 06.24950'' N	15° 03' 34.08860'' E	49.43507	15.05947
P6369	Nová Cerekev - Pacov	34,88	Ne	O		"\""Na Amylonu\"""	49° 26' 20.52299'' N	15° 02' 48.82132'' E	49.43903	15.04689
P6370	Nová Cerekev - Pacov	35,467	Ne	O		býv.str.stan.č.35	49° 26' 32.03257'' N	15° 02' 26.97004'' E	49.44223	15.04083
P6372	Nová Cerekev - Pacov	36,657	Ne	O			49° 27' 06.13486'' N	15° 02' 12.55135'' E	49.45170	15.03682
P6373	Nová Cerekev - Pacov	38,25	Ne	III.	1296	"\""U Nikodýmů\"" \""38\"""	49° 27' 44.26146'' N	15° 01' 34.24227'' E	49.46229	15.02618
P6374	žst. Pacov	39,385	Ne	C		žst.Pacov	49° 27' 26.10642'' N	15° 00' 47.37126'' E	49.45725	15.01316
P6375	Pacov - Obrataň	41,356	Ne	II.	128	"\""U Najdra\"""	49° 26' 38.13674'' N	14° 59' 53.87589'' E	49.44393	14.99830
P6376	Pacov - Obrataň	42,445	Ne	O			49° 26' 36.62253'' N	14° 59' 03.61370'' E	49.44351	14.98434
P6377	Pacov - Obrataň	42,904	Ne	O			49° 26' 26.76296'' N	14° 58' 46.65577'' E	49.44077	14.97963
P6378	Pacov - Obrataň	43,252	Ne	O		před zast.Šimpach	49° 26' 19.17666'' N	14° 58' 33.80149'' E	49.43866	14.97606
P6379	Pacov - Obrataň	43,554	Ne	MK			49° 26' 12.63628'' N	14° 58' 22.89201'' E	49.43684	14.97303
P6380	Pacov - Obrataň	43,795	Ne	O			49° 26' 05.28479'' N	14° 58' 19.35314'' E	49.43480	14.97204
P6381	žst. Obrataň	45,193	Ne	III.	1292	žst.Obrataň	49° 25' 44.89063'' N	14° 57' 21.80976'' E	49.42914	14.95606
P6382	Obrataň - Chýnov	47,208	Ne	I.	19	býv.str.stan.č.47	49° 25' 36.26036'' N	14° 55' 48.48952'' E	49.42674	14.93014
P6383	Obrataň - Chýnov	49,139	Ne	O			49° 25' 36.15315'' N	14° 54' 15.06354'' E	49.42671	14.90418
P6384	Obrataň - Chýnov	50,413	Ne	O			49° 25' 37.36277'' N	14° 53' 14.40483'' E	49.42705	14.88733
P6385	Obrataň - Chýnov	50,95	Ne	O			49° 25' 32.37864'' N	14° 52' 49.37984'' E	49.42566	14.88038
P6386	Obrataň - Chýnov	52,009	Ne	III.	1917	před žst.Pořín	49° 25' 18.97922'' N	14° 52' 04.68001'' E	49.42194	14.86797
P6387	Obrataň - Chýnov	53,489	Ne	O		"\""Kladruby\"""	49° 25' 07.38668'' N	14° 50' 56.99879'' E	49.41872	14.84917
P6388	Obrataň - Chýnov	53,788	Ne	O		"\""Kladruby-statek\"""	49° 24' 58.10452'' N	14° 50' 57.27243'' E	49.41614	14.84924
P6389	Obrataň - Chýnov	54,364	Ne	O		"\""u Pražáka\"""	49° 24' 42.62434'' N	14° 50' 49.64015'' E	49.41184	14.84712
P6390	Obrataň - Chýnov	55,173	Ne	O		"\""u odpočívadla\"""	49° 24' 39.79269'' N	14° 50' 09.52751'' E	49.41105	14.83598
P6391	Obrataň - Chýnov	56,231	Ne	O		"\""u Smolíka\"""	49° 24' 28.12953'' N	14° 49' 22.84683'' E	49.40781	14.82301
P6392	Obrataň - Chýnov	57,29	Ne	III.	1910	před žst.Chýnov	49° 24' 51.88538'' N	14° 48' 46.70472'' E	49.41441	14.81297
P6393	žst. Chýnov	57,982	Ne	III.	336	žst.Chýnov	49° 25' 05.22121'' N	14° 48' 19.62468'' E	49.41812	14.80545
P6394	Chýnov - ČEPRO Smyslov	58,424	Ne	O		Kloužovice	49° 25' 06.84223'' N	14° 47' 58.32309'' E	49.41857	14.79953
P6395	Chýnov - ČEPRO Smyslov	58,84	Ne	O		býv.str.stan.33	49° 24' 56.83594'' N	14° 47' 44.93898'' E	49.41579	14.79582
P6396	Chýnov - ČEPRO Smyslov	59,717	Ne	O			49° 25' 00.19124'' N	14° 47' 06.71754'' E	49.41672	14.78520
P6397	Chýnov - ČEPRO Smyslov	59,984	Ne	O			49° 25' 04.42302'' N	14° 46' 55.24533'' E	49.41790	14.78201
P6398	Chýnov - ČEPRO Smyslov	60,868	Ne	III.	199	zast.Dobronice u Tábora	49° 25' 12.22230'' N	14° 46' 12.96172'' E	49.42006	14.77027
P6399	Chýnov - ČEPRO Smyslov	62,505	Ne	O			49° 25' 22.95265'' N	14° 45' 01.28974'' E	49.42304	14.75036
P6400	Chýnov - ČEPRO Smyslov	63,405	Ne	C		Smyslov-Benzina	49° 25' 07.56647'' N	14° 44' 25.53379'' E	49.41877	14.74043
P6401	ČEPRO Smyslov - Tábor	64,46	Ne	MK		"\""u Knížecího ryb.\"""	49° 24' 53.06452'' N	14° 43' 40.84302'' E	49.41474	14.72801
P6402	ČEPRO Smyslov - Tábor	65,755	Ne	O			49° 24' 23.71663'' N	14° 43' 12.86166'' E	49.40659	14.72024
P6403	ČEPRO Smyslov - Tábor	66,434	Ne	III.	4093	Měšice	49° 24' 19.59738'' N	14° 42' 40.22262'' E	49.40544	14.71117
P6404	ČEPRO Smyslov - Tábor	66,941	Ne	C		Sv.Anna	49° 24' 16.41675'' N	14° 42' 14.99947'' E	49.40456	14.70417
P6405	ČEPRO Smyslov - Tábor	68,08	Ne	C		"Měšická ul.-\""u Berky\"""	49° 24' 16.81498'' N	14° 41' 19.36368'' E	49.40467	14.68871
P6406	Kostelec u Jihlavy - vl. Podzimek a synové	0,67	Ne	II.	406		49° 21' 20.00191'' N	15° 29' 19.61345'' E	49.35556	15.48878
P6407	Kostelec u Jihlavy - vl. Podzimek a synové	0,769	Ne	MK			49° 21' 16.81223'' N	15° 29' 20.91378'' E	49.35467	15.48914
P6408	Kostelec u Jihlavy - vl. Podzimek a synové	2,116	Ne	O			49° 20' 33.57004'' N	15° 29' 22.22440'' E	49.34266	15.48951
P6409	Kostelec u Jihlavy - vl. Podzimek a synové	3,325	Ne	III.	4061		49° 19' 56.92387'' N	15° 29' 07.41899'' E	49.33248	15.48539
P6410	Kostelec u Jihlavy - vl. Podzimek a synové	3,717	Ne	III.	4062		49° 19' 44.52537'' N	15° 29' 03.31819'' E	49.32903	15.48426
P6411	Kostelec u Jihlavy - vl. Podzimek a synové	4,531	Ne	C			49° 19' 20.23135'' N	15° 29' 04.60394'' E	49.32229	15.48461
P6412	Kostelec u Jihlavy - vl. Podzimek a synové	4,753	Ne	MK			49° 19' 16.05363'' N	15° 28' 55.66137'' E	49.32113	15.48213
P6413	Kostelec u Jihlavy - vl. Podzimek a synové	4,929	Ne	C			49° 19' 12.64018'' N	15° 28' 48.92020'' E	49.32018	15.48026
P6414	Kostelec u Jihlavy - vl. Podzimek a synové	5,972	Ne	O			49° 18' 39.64096'' N	15° 28' 50.25236'' E	49.31101	15.48063
P6415	Kostelec u Jihlavy - vl. Podzimek a synové	6,175	Ne	II.	406	místní	49° 18' 33.18522'' N	15° 28' 49.47391'' E	49.30922	15.48041
P6416	odb.vl. Podzimek a synové	6,713	Ne	O		místní	49° 18' 16.81425'' N	15° 28' 53.55736'' E	49.30467	15.48154
P6417	Třešť - Hodice	7,8	Ne	II.	402		49° 17' 45.27325'' N	15° 28' 36.16078'' E	49.29591	15.47671
P6418	Třešť - Hodice	8,116	Ne	MK			49° 17' 35.09145'' N	15° 28' 38.92803'' E	49.29308	15.47748
P6419	Třešť - Hodice	8,354	Ne	MK			49° 17' 27.24801'' N	15° 28' 40.35662'' E	49.29090	15.47788
P6420	Třešť - Hodice	8,617	Ne	III.	4065		49° 17' 20.46348'' N	15° 28' 46.42242'' E	49.28902	15.47956
P6421	Třešť - Hodice	8,834	Ne	II.	406		49° 17' 16.06163'' N	15° 28' 54.53200'' E	49.28779	15.48181
P6422	Třešť - Hodice	9,421	Ne	O			49° 17' 00.26087'' N	15° 28' 47.88570'' E	49.28341	15.47997
P6423	Třešť - Hodice	9,741	Ne	O			49° 16' 51.61818'' N	15° 28' 42.23493'' E	49.28101	15.47840
P6424	Třešť - Hodice	10,659	Ne	O			49° 16' 26.09837'' N	15° 29' 02.29710'' E	49.27392	15.48397
P6425	Hodice - Sedlejov	11,021	Ne	O			49° 16' 14.36110'' N	15° 29' 02.76243'' E	49.27066	15.48410
P6426	Hodice - Sedlejov	11,268	Ne	III.	4069		49° 16' 06.47539'' N	15° 29' 02.45271'' E	49.26847	15.48401
P6427	Hodice - Sedlejov	12,456	Ne	O			49° 15' 29.87030'' N	15° 29' 14.07724'' E	49.25830	15.48724
P6428	Hodice - Sedlejov	13,333	Ne	O			49° 15' 03.59735'' N	15° 29' 24.80004'' E	49.25100	15.49022
P6429	Hodice - Sedlejov	14,134	Ne	O			49° 14' 38.43304'' N	15° 29' 21.76059'' E	49.24401	15.48938
P6430	Hodice - Sedlejov	16,018	Ne	O			49° 13' 42.70237'' N	15° 29' 23.52308'' E	49.22853	15.48987
P6431	Hodice - Sedlejov	16,281	Ne	O			49° 13' 36.69229'' N	15° 29' 32.72075'' E	49.22686	15.49242
P6432	žst. Sedlejov	16,581	Ne	III.	2321		49° 13' 29.79668'' N	15° 29' 43.47849'' E	49.22494	15.49541
P6433	Sedlejov - Telč	18,477	Ne	III.	2321		49° 12' 55.74200'' N	15° 29' 21.19642'' E	49.21548	15.48922
P6434	Sedlejov - Telč	19,026	Ne	III.	2321		49° 12' 42.23261'' N	15° 29' 12.63320'' E	49.21173	15.48684
P6435	Sedlejov - Telč	19,45	Ne	O			49° 12' 29.07205'' N	15° 29' 11.22414'' E	49.20808	15.48645
P6436	Sedlejov - Telč	19,845	Ne	O			49° 12' 16.73561'' N	15° 29' 05.47894'' E	49.20465	15.48486
P6437	Sedlejov - Telč	21,898	Ne	O			49° 11' 36.64582'' N	15° 28' 22.64909'' E	49.19351	15.47296
P6438	Slavonice - JEDNOTA	37,078	Ne	III.	15212		48° 59' 41.58520'' N	15° 20' 51.92314'' E	48.99488	15.34776
P6439	Slavonice - JEDNOTA	37,256	Ne	II.	152		48° 59' 45.82928'' N	15° 20' 46.40657'' E	48.99606	15.34622
P6440	Slavonice - JEDNOTA	37,646	Ne	C			48° 59' 55.67431'' N	15° 20' 34.02380'' E	48.99880	15.34278
P6441	Slavonice - JEDNOTA	38,025	Ne	O			49° 00' 06.49595'' N	15° 20' 38.26372'' E	49.00180	15.34396
P6442	Slavonice - JEDNOTA	38,472	Ne	II.	409		49° 00' 06.85396'' N	15° 20' 59.66657'' E	49.00190	15.34991
P6443	Slavonice - JEDNOTA	38,772	Ne	II.	406		49° 00' 10.15039'' N	15° 21' 13.56923'' E	49.00282	15.35377
P6444	Slavonice - JEDNOTA	40,358	Ne	O			49° 00' 20.95892'' N	15° 22' 27.58588'' E	49.00582	15.37433
P6445	Slavonice - JEDNOTA	41,013	Ne	O			49° 00' 38.22952'' N	15° 22' 42.86049'' E	49.01062	15.37857
P6446	Slavonice - JEDNOTA	41,358	Ne	O			49° 00' 49.38831'' N	15° 22' 42.48235'' E	49.01372	15.37847
P6447	Slavonice - JEDNOTA	41,6	Ne	O			49° 00' 57.12228'' N	15° 22' 40.91789'' E	49.01587	15.37803
P6448	Slavonice - JEDNOTA	43,726	Ne	MK			49° 02' 04.05670'' N	15° 22' 29.67007'' E	49.03446	15.37491
P6449	Slavonice - JEDNOTA	44,182	Ne	O			49° 02' 10.32023'' N	15° 22' 48.37945'' E	49.03620	15.38011
P6450	Slavonice - JEDNOTA	44,792	Ne	O			49° 02' 05.91127'' N	15° 23' 16.20645'' E	49.03498	15.38784
P6451	Slavonice - JEDNOTA	46,146	Ne	III.	40627		49° 02' 36.04558'' N	15° 23' 41.21742'' E	49.04335	15.39478
P6452	Slavonice - JEDNOTA	47,31	Ne	O			49° 02' 45.36603'' N	15° 24' 33.00037'' E	49.04594	15.40917
P6454	Slavonice - JEDNOTA	49,065	Ne	O			49° 03' 12.54272'' N	15° 25' 07.81910'' E	49.05348	15.41884
P6455	Slavonice - JEDNOTA	52,242	Ne	O			49° 04' 24.54150'' N	15° 25' 34.29100'' E	49.07348	15.42619
P6456	Slavonice - JEDNOTA	52,571	Ne	MK			49° 04' 23.75939'' N	15° 25' 50.72429'' E	49.07327	15.43076
P6457	Slavonice - JEDNOTA	53,15	Ne	O			49° 04' 29.30742'' N	15° 26' 14.40482'' E	49.07481	15.43733
P6458	JEDNOTA - Dačice	53,374	Ne	O			49° 04' 36.30392'' N	15° 26' 17.40594'' E	49.07675	15.43817
P6459	JEDNOTA - Dačice	53,533	Ne	II.	151		49° 04' 40.81432'' N	15° 26' 21.12411'' E	49.07800	15.43920
P6460	JEDNOTA - Dačice	53,734	Ne	MK			49° 04' 46.91026'' N	15° 26' 25.48716'' E	49.07970	15.44041
P6461	JEDNOTA - Dačice	53,948	Ne	MK			49° 04' 53.32815'' N	15° 26' 23.78113'' E	49.08148	15.43994
P6462	JEDNOTA - Dačice	54,303	Ne	A			49° 05' 04.56088'' N	15° 26' 21.51509'' E	49.08460	15.43931
P6463	Dačice - Telč	55,222	Ne	O			49° 05' 30.99418'' N	15° 26' 36.49912'' E	49.09194	15.44347
P6464	Dačice - Telč	55,457	Ne	III.	40623		49° 05' 37.47020'' N	15° 26' 42.33207'' E	49.09374	15.44509
P6465	Dačice - Telč	56,103	Ne	O			49° 05' 57.73232'' N	15° 26' 41.59415'' E	49.09937	15.44489
P6466	Dačice - Telč	57,038	Ne	O			49° 06' 26.89983'' N	15° 26' 51.30072'' E	49.10747	15.44758
P6467	Dačice - Telč	58,476	Ne	MK			49° 07' 09.33810'' N	15° 26' 56.12486'' E	49.11926	15.44892
P6468	Dačice - Telč	58,673	Ne	C			49° 07' 14.43462'' N	15° 26' 50.19477'' E	49.12068	15.44728
P6469	Dačice - Telč	58,967	Ne	O			49° 07' 23.46388'' N	15° 26' 51.72351'' E	49.12318	15.44770
P6470	Dačice - Telč	59,565	Ne	O			49° 07' 36.10301'' N	15° 27' 11.60847'' E	49.12670	15.45322
P6471	Dačice - Telč	59,77	Ne	III.	40622		49° 07' 37.40693'' N	15° 27' 21.65148'' E	49.12706	15.45601
P6472	Dačice - Telč	60,092	Ne	MK			49° 07' 44.31462'' N	15° 27' 33.22429'' E	49.12898	15.45923
P6473	Dačice - Telč	60,457	Ne	O			49° 07' 52.63845'' N	15° 27' 45.77411'' E	49.13129	15.46272
P6474	Dačice - Telč	60,732	Ne	O			49° 07' 58.92908'' N	15° 27' 55.37704'' E	49.13304	15.46538
P6475	Dačice - Telč	61,115	Ne	O			49° 08' 07.73732'' N	15° 28' 08.68278'' E	49.13548	15.46908
P6476	Dačice - Telč	62,286	Ne	III.	40619		49° 08' 42.16739'' N	15° 28' 21.79595'' E	49.14505	15.47272
P6477	Dačice - Telč	62,496	Ne	O			49° 08' 48.23569'' N	15° 28' 16.97543'' E	49.14673	15.47138
P6478	Dačice - Telč	62,814	Ne	III.	40618		49° 08' 57.59381'' N	15° 28' 10.88932'' E	49.14933	15.46969
P6480	Dačice - Telč	65,354	Ne	O			49° 10' 09.75320'' N	15° 27' 59.69734'' E	49.16938	15.46658
P6481	Dačice - Telč	65,969	Ne	B			49° 10' 27.09792'' N	15° 27' 45.08878'' E	49.17419	15.46252
P6482	žst. Telč	67,264	Ne	I.	23		49° 11' 07.29956'' N	15° 27' 57.36964'' E	49.18536	15.46594
P6483	Č.Třebová vjezd.sk. - Č.Třebová sever	5,032	Ano	O		"kolej 100 a 55,\""dobytčí rampa\"""	49° 53' 45.78253'' N	16° 26' 42.98940'' E	49.89605	16.44527
P6484	žst. Č.Třebová již.sp.	0,033	Ano	C		Jižní spojovací, u St. 015	49° 52' 46.91316'' N	16° 27' 55.82598'' E	49.87970	16.46551
P6485	žst. Č.Třebová měnírna	0,158	Ne	C		Kol.k měnírně, kol.ke skladu HUŠ	49° 52' 43.77000'' N	16° 28' 15.00000'' E	49.87882	16.47083
P6486	žst. Č.Třebová již.sp.	1,065	Ano	C		Jižní spojov.,k St.039,u Metrans	49° 53' 14.82757'' N	16° 27' 26.62853'' E	49.88745	16.45740
P6487	žst. Č.Třebová sev.sp.	1,185	Ano	O		Sever.pojovací,DKV,mezi točnami	49° 53' 13.78176'' N	16° 27' 40.76769'' E	49.88716	16.46132
P6488	žst. Č.Třebová sev.sp.	1,696	Ano	C		Sever.spojov., u STO Č.Třebová 1	49° 53' 29.18638'' N	16° 27' 31.64090'' E	49.89144	16.45879
P6489	žst. Prosenice - NS Prosenice	0,056	Ne	III.	43610	vlečka měnírna	49° 29' 59.43498'' N	17° 29' 08.60391'' E	49.49984	17.48572
P6490	žst. Hranice na Moravě - (kol. 101, 102, 102A, 103)	0,2	Ne	O		vlečka NS	49° 34' 02.97214'' N	17° 44' 36.77249'' E	49.56749	17.74355
P6491	Prosenice - Lipník nad Bečvou	194,724	Ano	O			49° 31' 01.75738'' N	17° 31' 27.52420'' E	49.51715	17.52431
P6492	žst. Lipník nad Bečvou	199,554	Ano	O			49° 31' 57.82566'' N	17° 35' 02.14133'' E	49.53273	17.58393
P6493	Hranice na Moravě - Polom	213,588	Ano	O		Olšovec	49° 34' 45.54890'' N	17° 45' 00.28262'' E	49.57932	17.75008
P6494	Hranice na Moravě - Polom	219,498	Ano	C		Polom Lučice	49° 34' 39.40141'' N	17° 49' 28.66783'' E	49.57761	17.82463
P6495	Polom - Suchdol nad Odrou	228,508	Ano	III.	489	Jeseník	49° 36' 52.74930'' N	17° 54' 05.35781'' E	49.61465	17.90149
P6496	Polom - Suchdol nad Odrou	231,244	Ano	III.	4734	Suchdol - měnírna	49° 38' 05.25412'' N	17° 55' 20.78700'' E	49.63479	17.92244
P6496	odb. Měnírna Suchdol n.O. - SŽDC, areál měnírny	1,481	Ne	III.	4734	Suchdol - měnírna	49° 38' 05.25412'' N	17° 55' 20.78700'' E	49.63479	17.92244
P6497	Suchdol nad Odrou - Studénka	236,704	Ano	I.	57		49° 40' 12.86098'' N	17° 58' 25.13349'' E	49.67024	17.97365
P6498	Suchdol nad Odrou - Studénka	238,924	Ano	O		šimčík	49° 40' 54.90970'' N	17° 59' 52.11515'' E	49.68192	17.99781
P6499	Suchdol nad Odrou - Studénka	240,396	Ano	O		pustějovský	49° 41' 16.73075'' N	18° 00' 57.32467'' E	49.68798	18.01592
P6500	Suchdol nad Odrou - Studénka	242,742	Ano	O		u měnírny	49° 42' 03.55328'' N	18° 02' 29.37559'' E	49.70099	18.04149
P6501	žst. Studénka	245,044	Ano	III.	46427	Studénka ul. 2.května	49° 42' 29.90715'' N	18° 04' 15.44528'' E	49.70831	18.07096
P6502	Studénka - Jistebník	246,669	Ano	O		Šplíchov	49° 43' 03.37756'' N	18° 05' 14.91931'' E	49.71760	18.08748
P6503	Studénka - Jistebník	248,943	Ano	O		Setina	49° 43' 59.96109'' N	18° 06' 27.26217'' E	49.73332	18.10757
P6504	Studénka - Jistebník	250,402	Ano	O		Košatka	49° 44' 17.62513'' N	18° 07' 34.84887'' E	49.73823	18.12635
P6505	Studénka - Jistebník	251,286	Ano	O			49° 44' 28.89091'' N	18° 08' 15.23606'' E	49.74136	18.13757
P6506	žst. Jistebník	252,244	Ano	III.	4804	Jistebník	49° 44' 49.30301'' N	18° 08' 50.83154'' E	49.74703	18.14745
P6507	Jistebník - Polanka nad Odrou	255,202	Ano	O		polní př.- fonovický	49° 45' 58.53677'' N	18° 10' 32.32455'' E	49.76626	18.17565
P6508	Jistebník - Polanka nad Odrou	256,861	Ano	II.	478	Polanka ul. 1. května	49° 46' 41.49560'' N	18° 11' 21.97846'' E	49.77819	18.18944
P6509	žst. Ostrava Svinov	261,035	Ano	MK		ulice Bratří Sedláčku	49° 48' 50.47113'' N	18° 12' 24.25929'' E	49.81402	18.20674
